,id,Hermes probability
4990,CAGL0M07469g,0.015
4991,CAGL0M07491g,0.995
4992,CAGL0M07513g,0.01
4993,CAGL0M07546g,0.1
4994,CAGL0M07568g,0.08
4995,CAGL0M07590g,0.03
4996,CAGL0M07612g,0.02
4997,CAGL0M07634g,0.005
4998,CAGL0M07656g,0.04
4999,CAGL0M07678g,0.38
5000,CAGL0M07700g,0.48
5001,CAGL0M07722g,0.03
5002,CAGL0M07744g,0.14
5003,CAGL0M07766g,0.075
5004,CAGL0M07832g,0.02
5005,CAGL0M07854g,0.02
5006,CAGL0M07876g,0.215
5007,CAGL0M07898g,0.49
5008,CAGL0M07920g,0.45
5009,CAGL0M07942g,0.01
5010,CAGL0M07986g,0.0
5011,CAGL0M08008g,0.02
5012,CAGL0M08030g,0.5
5013,CAGL0M08052g,0.045
5014,CAGL0M08074g,0.485
5015,CAGL0M08096g,0.87
5016,CAGL0M08118g,0.825
5017,CAGL0M08162g,0.03
5018,CAGL0M08184g,0.0
5019,CAGL0M08206g,0.07
5020,CAGL0M08228g,0.08
5021,CAGL0M08250g,0.0
5022,CAGL0M08272g,0.01
5023,CAGL0M08294g,0.955
5024,CAGL0M08316g,0.015
5025,CAGL0M08338g,0.085
5026,CAGL0M08360g,0.01
5027,CAGL0M08382g,0.105
5028,CAGL0M08404g,0.055
5029,CAGL0M08426g,0.005
5030,CAGL0M08448g,1.0
5031,CAGL0M08492g,0.005
5032,CAGL0M08514g,0.005
5033,CAGL0M08536g,0.015
5034,CAGL0M08552g,0.1
5035,CAGL0M08558g,0.1
5036,CAGL0M08580g,0.005
5037,CAGL0M08602g,0.385
5038,CAGL0M08624g,0.005
5039,CAGL0M08646g,0.905
5040,CAGL0M08668g,0.12
5041,CAGL0M08690g,0.04
5042,CAGL0M08712g,0.08
5043,CAGL0M08734g,0.015
5044,CAGL0M08756g,0.0
5045,CAGL0M08778g,0.005
5046,CAGL0M08800g,0.005
5047,CAGL0M08822g,0.2
5048,CAGL0M08844g,0.01
5049,CAGL0M08866g,0.045
5050,CAGL0M08888g,0.885
5051,CAGL0M08910g,0.01
5052,CAGL0M08932g,0.075
5053,CAGL0M08954g,0.03
5054,CAGL0M08976g,0.995
5055,CAGL0M09020g,0.005
5056,CAGL0M09042g,0.025
5057,CAGL0M09064g,0.985
5058,CAGL0M09086g,0.005
5059,CAGL0M09108g,0.025
5060,CAGL0M09130g,0.995
5061,CAGL0M09185g,1.0
5062,CAGL0M09207g,0.28
5063,CAGL0M09229g,0.01
5064,CAGL0M09251g,0.095
5065,CAGL0M09273g,0.02
5066,CAGL0M09295g,0.65
5067,CAGL0M09317g,0.025
5068,CAGL0M09339g,0.025
5069,CAGL0M09361g,0.875
5070,CAGL0M09383g,0.02
5071,CAGL0M09405g,0.005
5072,CAGL0M09427g,0.065
5073,CAGL0M09449g,0.02
5074,CAGL0M09471g,0.83
5075,CAGL0M09493g,0.63
5076,CAGL0M09515g,0.075
5077,CAGL0M09537g,0.055
5078,CAGL0M09559g,0.99
5079,CAGL0M09581g,0.03
5080,CAGL0M09603g,0.245
5081,CAGL0M09614g,0.1
5082,CAGL0M09636g,0.07
5083,CAGL0M09647g,0.005
5084,CAGL0M09669g,0.03
5085,CAGL0M09691g,0.0
5086,CAGL0M09713g,0.015
5087,CAGL0M09735g,0.7
5088,CAGL0M09757g,0.035
5089,CAGL0M09779g,0.12
5090,CAGL0M09801g,0.015
5091,CAGL0M09823g,0.02
5092,CAGL0M09845g,1.0
5093,CAGL0M09867g,0.035
5094,CAGL0M09889g,0.69
5095,CAGL0M09911g,0.08
5096,CAGL0M09933g,0.39
5097,CAGL0M09955g,0.02
5098,CAGL0M09977g,0.44
5099,CAGL0M09999g,0.03
5100,CAGL0M10021g,0.015
5101,CAGL0M10043g,0.01
5102,CAGL0M10065g,0.005
5103,CAGL0M10087g,0.07
5104,CAGL0M10109g,0.835
5105,CAGL0M10131g,0.995
5106,CAGL0M10153g,0.09
5107,CAGL0M10175g,0.015
5108,CAGL0M10197g,0.05
5109,CAGL0M10219g,0.01
5110,CAGL0M10235g,0.255
5111,CAGL0M10241g,0.1
5112,CAGL0M10263g,0.085
5113,CAGL0M10285g,0.015
5114,CAGL0M10307g,0.005
5115,CAGL0M10329g,0.04
5116,CAGL0M10351g,0.51
5117,CAGL0M10373g,0.095
5118,CAGL0M10395g,0.015
5119,CAGL0M10417g,0.02
5120,CAGL0M10439g,0.04
5121,CAGL0M10483g,0.035
5122,CAGL0M10505g,0.015
5123,CAGL0M10527g,0.765
5124,CAGL0M10549g,0.005
5125,CAGL0M10571g,0.02
5126,CAGL0M10593g,0.015
5127,CAGL0M10615g,0.005
5128,CAGL0M10637g,0.01
5129,CAGL0M10659g,0.675
5130,CAGL0M10681g,0.025
5131,CAGL0M10703g,0.725
5132,CAGL0M10725g,0.015
5133,CAGL0M10747g,0.01
5134,CAGL0M10769g,0.01
5135,CAGL0M10829g,0.015
5136,CAGL0M10890g,0.025
5137,CAGL0M10912g,0.17
5138,CAGL0M10934g,0.005
5139,CAGL0M10956g,0.005
5140,CAGL0M10978g,0.01
5141,CAGL0M11000g,0.015
5142,CAGL0M11044g,0.16
5143,CAGL0M11066g,0.035
5144,CAGL0M11088g,0.0
5145,CAGL0M11104g,0.985
5146,CAGL0M11110g,0.74
5147,CAGL0M11154g,0.76
5148,CAGL0M11176g,0.02
5149,CAGL0M11198g,0.215
5150,CAGL0M11220g,0.11
5151,CAGL0M11236g,0.03
5152,CAGL0M11242g,0.015
5153,CAGL0M11264g,0.715
5154,CAGL0M11286g,0.05
5155,CAGL0M11308g,0.035
5156,CAGL0M11330g,0.005
5157,CAGL0M11352g,0.02
5158,CAGL0M11374g,0.81
5159,CAGL0M11396g,0.045
5160,CAGL0M11418g,0.03
5161,CAGL0M11440g,0.005
5162,CAGL0M11462g,0.0
5163,CAGL0M11473g,0.09
5164,CAGL0M11484g,0.955
5165,CAGL0M11506g,1.0
5166,CAGL0M11528g,0.05
5167,CAGL0M11550g,0.885
5168,CAGL0M11572g,0.97
5169,CAGL0M11594g,0.95
5170,CAGL0M11616g,1.0
5171,CAGL0M11638g,0.01
5172,CAGL0M11660g,0.1
5173,CAGL0M11682g,0.03
5174,CAGL0M11704g,0.005
5175,CAGL0M11726g,0.0
5176,CAGL0M11748g,0.0
5177,CAGL0M11770g,0.005
5178,CAGL0M11792g,0.025
5179,CAGL0M11814g,0.34
5180,CAGL0M11836g,1.0
5181,CAGL0M11858g,0.76
5182,CAGL0M11880g,0.315
5183,CAGL0M11902g,0.06
5184,CAGL0M11924g,0.25
5185,CAGL0M11946g,0.055
5186,CAGL0M11968g,0.65
5187,CAGL0M11990g,0.425
5188,CAGL0M12001g,0.995
5189,CAGL0M12012g,0.18
5190,CAGL0M12034g,0.95
5191,CAGL0M12056g,0.0
5192,CAGL0M12100g,0.3
5193,CAGL0M12122g,0.055
5194,CAGL0M12144g,1.0
5195,CAGL0M12166g,0.95
5196,CAGL0M12188g,0.07
5197,CAGL0M12210g,0.005
5198,CAGL0M12232g,0.085
5199,CAGL0M12254g,1.0
5200,CAGL0M12276g,0.01
5201,CAGL0M12298g,0.02
5202,CAGL0M12320g,0.085
5203,CAGL0M12342g,0.585
5204,CAGL0M12364g,0.025
5205,CAGL0M12386g,0.01
5206,CAGL0M12408g,0.685
5207,CAGL0M12430g,0.025
5208,CAGL0M12452g,0.005
5209,CAGL0M12474g,0.005
5210,CAGL0M12551g,0.21
5211,CAGL0M12573g,0.325
5212,CAGL0M12595g,0.95
5213,CAGL0M12617g,1.0
5214,CAGL0M12639g,0.2
5215,CAGL0M12661g,0.15
5216,CAGL0M12683g,0.025
5217,CAGL0M12705g,0.54
5218,CAGL0M12727g,0.84
5219,CAGL0M12749g,0.115
5220,CAGL0M12771g,0.085
5221,CAGL0M12793g,0.095
5222,CAGL0M12815g,0.56
5223,CAGL0M12837g,0.05
5224,CAGL0M12859g,0.92
5225,CAGL0M12881g,0.395
5226,CAGL0M12903g,0.015
5227,CAGL0M12925g,0.005
5228,CAGL0M12947g,0.025
5229,CAGL0M12969g,0.02
5230,CAGL0M12991g,1.0
5231,CAGL0M13013g,0.555
5232,CAGL0M13035g,0.805
5233,CAGL0M13057g,0.925
5234,CAGL0M13079g,0.02
5235,CAGL0M13101g,0.005
5236,CAGL0M13123g,0.625
5237,CAGL0M13145g,0.77
5238,CAGL0M13167g,0.18
5239,CAGL0M13189g,0.0
5240,CAGL0M13211g,0.01
5241,CAGL0M13233g,0.005
5242,CAGL0M13255g,0.005
5243,CAGL0M13266g,0.115
5244,CAGL0M13277g,0.025
5245,CAGL0M13321g,0.005
5246,CAGL0M13343g,0.975
5247,CAGL0M13365g,0.065
5248,CAGL0M13387g,0.39
5249,CAGL0M13409g,1.0
5250,CAGL0M13431g,0.82
5251,CAGL0M13453g,0.85
5252,CAGL0M13475g,1.0
5253,CAGL0M13497g,0.45
5254,CAGL0M13519g,0.85
5255,CAGL0M13541g,0.03
5256,CAGL0M13563g,0.145
5257,CAGL0M13585g,0.01
5258,CAGL0M13607g,0.06
5259,CAGL0M13629g,0.005
5260,CAGL0M13651g,0.005
5261,CAGL0M13673g,0.985
5262,CAGL0M13695g,0.335
5263,CAGL0M13717g,0.015
5264,CAGL0M13739g,0.22
5265,CAGL0M13761g,0.07
5266,CAGL0M13783g,0.01
5267,CAGL0M13805g,0.0
5268,CAGL0M13827g,0.005
5269,CAGL0M13849g,0.04
5270,CAGL0M13871g,0.995
5271,CAGL0M13893g,0.885
5272,CAGL0M13915g,0.02
5273,CAGL0M13937g,1.0
5274,CAGL0M13959g,0.885
5275,CAGL0M13981g,0.02
5276,CAGL0M14003g,0.98
5277,CAGL0M14025g,0.35
5278,CAGL0M14047g,0.005
5279,CAGL0M14069g,0.025
5280,CAGL0M14091g,0.555
5281,CAGL0M14113g,0.34
5282,CaglfMp02,0.855
5283,CaglfMp03,0.345
5284,CaglfMp04,0.64
5285,CaglfMp05,0.81
5286,CaglfMp06,0.86
5287,CaglfMp07,0.675
5288,CaglfMp08,0.855
5289,CaglfMp09,0.735
5290,CaglfMp10,0.9
5291,CaglfMp11,0.77
5292,CaglfMp12,0.365
